,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
144,WECClink156-157,2.0883792000000003,-2.0870918,-0.37573628,0.45340588,september,0,3,weekend,,WECClink156-157
150,WECClink156-157,2.0740901000000003,-2.0728198,-0.37653763,0.45317898,september,1,3,weekend,,WECClink156-157
156,WECClink156-157,2.0545817,-2.0533349,-0.37661001,0.45183631,september,2,3,weekend,,WECClink156-157
162,WECClink156-157,2.0497237,-2.0484827,-0.37636726,0.45123759,september,3,3,weekend,,WECClink156-157
168,WECClink156-157,2.0735387,-2.0722694,-0.37562962,0.45221018,september,4,3,weekend,,WECClink156-157
174,WECClink156-157,2.1499949000000003,-2.148632,-0.37369471,0.45592111,september,5,3,weekend,,WECClink156-157
180,WECClink156-157,2.2561447999999995,-2.2546462000000003,-0.37010498,0.46051857,september,6,3,weekend,,WECClink156-157
186,WECClink156-157,2.2785822000000002,-2.2770537,-0.370042,0.46225946,september,7,3,weekend,,WECClink156-157
192,WECClink156-157,2.1532146,-2.1518474999999997,-0.37415609,0.45663758,september,8,3,weekend,,WECClink156-157
198,WECClink156-157,2.0041669,-2.0029792,-0.37772326,0.44938108,september,9,3,weekend,,WECClink156-157
204,WECClink156-157,1.9155702000000001,-1.9144826000000001,-0.37954546,0.44515979,september,10,3,weekend,,WECClink156-157
210,WECClink156-157,1.895807,-1.8947411,-0.38019813,0.44450952,september,11,3,weekend,,WECClink156-157
216,WECClink156-157,1.8868307,-1.8857743000000002,-0.38090324,0.44463621,september,12,3,weekend,,WECClink156-157
222,WECClink156-157,1.9206058999999998,-1.9195122,-0.38111447,0.44710015,september,13,3,weekend,,WECClink156-157
228,WECClink156-157,1.9456842,-1.9445622999999999,-0.38151395,0.44920561,september,14,3,weekend,,WECClink156-157
234,WECClink156-157,2.0152573,-2.0140553,-0.38120585,0.45372405,september,15,3,weekend,,WECClink156-157
240,WECClink156-157,2.2176065,-2.2161557999999997,-0.37672492,0.46424839,september,16,3,weekend,,WECClink156-157
246,WECClink156-157,2.4467625,-2.4450002,-0.36727598,0.47360084,september,17,3,weekend,,WECClink156-157
252,WECClink156-157,2.5844354,-2.5824702999999998,-0.35951983,0.47808479,september,18,3,weekend,,WECClink156-157
258,WECClink156-157,2.6432947999999996,-2.6412395,-0.35533390000000004,0.47933792,september,19,3,weekend,,WECClink156-157
264,WECClink156-157,2.6884884,-2.6863626,-0.35141476,0.47966806,september,20,3,weekend,,WECClink156-157
270,WECClink156-157,2.5819491,-2.5799885,-0.35811814,0.47640444,september,21,3,weekend,,WECClink156-157
276,WECClink156-157,2.4003085,-2.3986129000000003,-0.36751023,0.46980683,september,22,3,weekend,,WECClink156-157
282,WECClink156-157,2.2436666,-2.2421832999999998,-0.37320966,0.46270394,september,23,3,weekend,,WECClink156-157
0,WECClink157-161,-0.68542557,0.69058221,-0.32008771,0.018329072,september,0,2,weekday,,WECClink157-161
6,WECClink157-161,-0.67448595,0.67910588,-0.18436325,-0.12830084,september,1,2,weekday,,WECClink157-161
12,WECClink157-161,-0.67439753,0.67901494,-0.18327242,-0.12946294,september,2,2,weekday,,WECClink157-161
18,WECClink157-161,-0.67435076,0.67896684,-0.18269542,-0.13007754,september,3,2,weekday,,WECClink157-161
24,WECClink157-161,-0.67450949,0.6791301,-0.18465366,-0.1279914,september,4,2,weekday,,WECClink157-161
30,WECClink157-161,-0.67497218,0.67960653,-0.19036382,-0.12190366,september,5,2,weekday,,WECClink157-161
36,WECClink157-161,-0.67556781,0.68022098,-0.19771853,-0.11405234,september,6,2,weekday,,WECClink157-161
42,WECClink157-161,-0.67571915,0.68037729,-0.19958782,-0.11205499,september,7,2,weekday,,WECClink157-161
48,WECClink157-161,-0.67509174,0.67972976,-0.19183979,-0.12032895,september,8,2,weekday,,WECClink157-161
54,WECClink157-161,-0.67421788,0.67883022,-0.18105613,-0.13182326,september,9,2,weekday,,WECClink157-161
60,WECClink157-161,-0.67373167,0.67833089,-0.17506016,-0.1382037,september,10,2,weekday,,WECClink157-161
66,WECClink157-161,-0.67361164,0.67820776,-0.1735804,-0.13977717,september,11,2,weekday,,WECClink157-161
72,WECClink157-161,-0.67356774,0.67816274,-0.17303931,-0.14035242,september,12,2,weekday,,WECClink157-161
78,WECClink157-161,-0.67375189,0.67835165,-0.17530955,-0.13793847,september,13,2,weekday,,WECClink157-161
84,WECClink157-161,-0.67388672,0.67849004,-0.17697198,-0.13617012,september,14,2,weekday,,WECClink157-161
90,WECClink157-161,-0.67427515,0.67888909,-0.18176258,-0.13107102,september,15,2,weekday,,WECClink157-161
96,WECClink157-161,-0.6754383,0.68008727,-0.19611901,-0.11576085,september,16,2,weekday,,WECClink157-161
102,WECClink157-161,-0.67664778,0.68133831,-0.21106455,-0.09977550199999999,september,17,2,weekday,,WECClink157-161
108,WECClink157-161,-0.67755143,0.68227648,-0.22224270000000002,-0.087788071,september,18,2,weekday,,WECClink157-161
114,WECClink157-161,-0.67796963,0.68271168,-0.22741934,-0.08222743099999999,september,19,2,weekday,,WECClink157-161
120,WECClink157-161,-0.67824164,0.68299509,-0.23078754,-0.078606227,september,20,2,weekday,,WECClink157-161
126,WECClink157-161,-0.6775328,0.68225712,-0.22201224,-0.08803549199999999,september,21,2,weekday,,WECClink157-161
132,WECClink157-161,-0.67636934,0.68104983,-0.20762229999999998,-0.10346152,september,22,2,weekday,,WECClink157-161
138,WECClink157-161,-0.67545272,0.68010215,-0.19629709,-0.11557066,september,23,2,weekday,,WECClink157-161
144,WECClink157-161,-0.67471507,0.6793416999999999,-0.18719055,-0.12528762,september,0,3,weekend,,WECClink157-161
150,WECClink157-161,-0.67464961,0.67927431,-0.18638271,-0.12614875,september,1,3,weekend,,WECClink157-161
156,WECClink157-161,-0.67452586,0.67914694,-0.18485564,-0.12777619,september,2,3,weekend,,WECClink157-161
162,WECClink157-161,-0.67448675,0.67910671,-0.18437312,-0.12829032,september,3,3,weekend,,WECClink157-161
168,WECClink157-161,-0.67461635,0.67924007,-0.18597229,-0.12658619,september,4,3,weekend,,WECClink157-161
174,WECClink157-161,-0.67506518,0.67970239,-0.19151197,-0.12067874,september,5,3,weekend,,WECClink157-161
180,WECClink157-161,-0.6757022,0.68035979,-0.19937854,-0.11227864,september,6,3,weekend,,WECClink157-161
186,WECClink157-161,-0.67586924,0.68053241,-0.20144207,-0.11007296,september,7,3,weekend,,WECClink157-161
192,WECClink157-161,-0.67510146,0.67973979,-0.19195985,-0.12020084,september,8,3,weekend,,WECClink157-161
198,WECClink157-161,-0.67424865,0.67886186,-0.18143577,-0.13141903,september,9,3,weekend,,WECClink157-161
204,WECClink157-161,-0.67378388,0.67838448,-0.17570397,-0.13751897,september,10,3,weekend,,WECClink157-161
210,WECClink157-161,-0.67369347,0.6782916999999999,-0.17458926,-0.13870447,september,11,3,weekend,,WECClink157-161
216,WECClink157-161,-0.67366633,0.67826385,-0.17425459,-0.13906035,september,12,3,weekend,,WECClink157-161
222,WECClink157-161,-0.67386361,0.67846631,-0.17668699,-0.13647331,september,13,3,weekend,,WECClink157-161
228,WECClink157-161,-0.67402304,0.67863003,-0.17865304,-0.13438136,september,14,3,weekend,,WECClink157-161
234,WECClink157-161,-0.67443437,0.67905283,-0.18372692,-0.12897878,september,15,3,weekend,,WECClink157-161
240,WECClink157-161,-0.67565715,0.68031324,-0.19882199,-0.11287337,september,16,3,weekend,,WECClink157-161
246,WECClink157-161,-0.67715352,0.681863,-0.21731929999999997,-0.093071265,september,17,3,weekend,,WECClink157-161
252,WECClink157-161,-0.67811574,0.68286388,-0.22922838,-0.080282812,september,18,3,weekend,,WECClink157-161
258,WECClink157-161,-0.67852196,0.68328744,-0.23425952,-0.074870838,september,19,3,weekend,,WECClink157-161
264,WECClink157-161,-0.67881806,0.68359658,-0.23792814,-0.070921003,september,20,3,weekend,,WECClink157-161
270,WECClink157-161,-0.67802281,0.68276706,-0.2280777,-0.081519813,september,21,3,weekend,,WECClink157-161
276,WECClink157-161,-0.67675008,0.68144437,-0.21232955,-0.098420282,september,22,3,weekend,,WECClink157-161
282,WECClink157-161,-0.6757147,0.6803726999999999,-0.19953296,-0.11211362,september,23,3,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,september,0,2,weekday,,WECClink42-57
6,WECClink42-57,0.85880763,-0.8572754000000001,0.20406187,-0.25185265,september,1,2,weekday,,WECClink42-57
12,WECClink42-57,0.85588658,-0.85436611,0.20221612,-0.25021108,september,2,2,weekday,,WECClink42-57
18,WECClink42-57,0.85423294,-0.85271913,0.20116346,-0.24927386,september,3,2,weekday,,WECClink42-57
24,WECClink42-57,0.85824104,-0.85671123,0.20357508,-0.25140916,september,4,2,weekday,,WECClink42-57
30,WECClink42-57,0.87130012,-0.86971712,0.21182353,-0.25873576,september,5,2,weekday,,WECClink42-57
36,WECClink42-57,0.88014915,-0.87852925,0.21762072,-0.26389319,september,6,2,weekday,,WECClink42-57
42,WECClink42-57,0.87785071,-0.87624031,0.21623084,-0.2626671,september,7,2,weekday,,WECClink42-57
48,WECClink42-57,0.86814842,-0.86657808,0.21007241,-0.25720201,september,8,2,weekday,,WECClink42-57
54,WECClink42-57,0.85346662,-0.85195536,0.20114321,-0.24929406,september,9,2,weekday,,WECClink42-57
60,WECClink42-57,0.84580644,-0.84432512,0.19683383,-0.24549996,september,10,2,weekday,,WECClink42-57
66,WECClink42-57,0.84550225,-0.84402193,0.19683517,-0.24551688,september,11,2,weekday,,WECClink42-57
72,WECClink42-57,0.84742541,-0.84593736,0.19813699,-0.24668372,september,12,2,weekday,,WECClink42-57
78,WECClink42-57,0.85298033,-0.85147007,0.20170701,-0.24986735,september,13,2,weekday,,WECClink42-57
84,WECClink42-57,0.85777967,-0.85624999,0.20484399,-0.25266661,september,14,2,weekday,,WECClink42-57
90,WECClink42-57,0.86514271,-0.86358288,0.20973716,-0.25703519,september,15,2,weekday,,WECClink42-57
96,WECClink42-57,0.88771764,-0.88606317,0.22476529,-0.27042022,september,16,2,weekday,,WECClink42-57
102,WECClink42-57,0.91306907,-0.91130313,0.24260726,-0.2863263,september,17,2,weekday,,WECClink42-57
108,WECClink42-57,0.92893183,-0.92709313,0.25437554,-0.2968301,september,18,2,weekday,,WECClink42-57
114,WECClink42-57,0.93267348,-0.93081732,0.25718289,-0.29933434,september,19,2,weekday,,WECClink42-57
120,WECClink42-57,0.93356207,-0.93170179,0.25781507,-0.29989553,september,20,2,weekday,,WECClink42-57
126,WECClink42-57,0.91968169,-0.91788667,0.24672924,-0.28994907,september,21,2,weekday,,WECClink42-57
132,WECClink42-57,0.89816884,-0.8964708,0.23061320000000002,-0.27552321,september,22,2,weekday,,WECClink42-57
138,WECClink42-57,0.88003378,-0.87841392,0.21792602,-0.26419573,september,23,2,weekday,,WECClink42-57
144,WECClink42-57,0.86456355,-0.86300793,0.20773992,-0.25512487,september,0,3,weekend,,WECClink42-57
150,WECClink42-57,0.86586226,-0.86430107,0.20879889,-0.25608528,september,1,3,weekend,,WECClink42-57
156,WECClink42-57,0.86193342,-0.86038834,0.20621363,-0.25378003,september,2,3,weekend,,WECClink42-57
162,WECClink42-57,0.85951088,-0.85797569,0.20461555,-0.25235399,september,3,3,weekend,,WECClink42-57
168,WECClink42-57,0.86069176,-0.85915188,0.20528281,-0.25294068,september,4,3,weekend,,WECClink42-57
