,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
246,WECCbus157,1.0279352,-0.83075512,3.1104657000000002,-0.25370489,september,17,3,weekend,
252,WECCbus157,1.0263251,-0.85413489,3.2621316000000005,-0.24683334,september,18,3,weekend,
258,WECCbus157,1.0255912,-0.86667385,3.3178579,-0.24513696,september,19,3,weekend,
264,WECCbus157,1.0251909,-0.87062757,3.3602295,-0.24195902,september,20,3,weekend,
270,WECCbus157,1.0263216,-0.85611539,3.254745,-0.24843631,september,21,3,weekend,
276,WECCbus157,1.0281209,-0.83186593,3.0755171000000003,-0.25743686,september,22,3,weekend,
282,WECCbus157,1.0296028,-0.81019032,2.9179222,-0.26313776,september,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,september,0,2,weekday,
6,WECCbus54,1.0157569,-1.7264346000000002,2.4059583,-0.14011004,september,1,2,weekday,
12,WECCbus54,1.0159816,-1.7232512999999998,2.3767306,-0.14147594,september,2,2,weekday,
18,WECCbus54,1.0161087,-1.7214833999999999,2.356372,-0.14244232,september,3,2,weekday,
24,WECCbus54,1.015986,-1.7237726999999998,2.3702673,-0.14192909,september,4,2,weekday,
30,WECCbus54,1.0154321,-1.7325967,2.4339062,-0.13914501,september,5,2,weekday,
36,WECCbus54,1.0135585999999999,-1.7581407999999998,2.5066936,-0.13712857,september,6,2,weekday,
42,WECCbus54,1.0143402,-1.7491815,2.5667821,-0.13220091,september,7,2,weekday,
48,WECCbus54,1.0154459999999998,-1.7321348,2.5202717999999997,-0.13371366,september,8,2,weekday,
54,WECCbus54,1.0167119,-1.7107759999999999,2.4337667,-0.13675282,september,9,2,weekday,
60,WECCbus54,1.0168471,-1.7062918000000002,2.4080630000000003,-0.13769806,september,10,2,weekday,
66,WECCbus54,1.0167778,-1.7061807,2.4265804,-0.13654546,september,11,2,weekday,
72,WECCbus54,1.0166394,-1.7073721999999998,2.4622113,-0.1344549,september,12,2,weekday,
78,WECCbus54,1.0162692,-1.7126013,2.5375194,-0.13021169,september,13,2,weekday,
84,WECCbus54,1.0159609,-1.7172587,2.6000474,-0.12639693,september,14,2,weekday,
90,WECCbus54,1.0154575000000001,-1.725871,2.7031553,-0.11974870000000001,september,15,2,weekday,
96,WECCbus54,1.0143798000000002,-1.7431994,2.9142354,-0.10391483,september,16,2,weekday,
102,WECCbus54,1.0134461,-1.7555589,3.0979638,-0.08731297800000001,september,17,2,weekday,
108,WECCbus54,1.0123254000000002,-1.7729209,3.1692504,-0.08118893,september,18,2,weekday,
114,WECCbus54,1.0093235999999999,-1.8102335999999999,3.1599307999999997,-0.08424275,september,19,2,weekday,
120,WECCbus54,1.0092555,-1.8123392,3.1622221,-0.08409561,september,20,2,weekday,
126,WECCbus54,1.0105949,-1.7966198,3.0129162,-0.09859631599999999,september,21,2,weekday,
132,WECCbus54,1.0125415,-1.77175,2.7913653999999997,-0.11686063,september,22,2,weekday,
138,WECCbus54,1.0140704,-1.7508253,2.6156737999999997,-0.12877992,september,23,2,weekday,
144,WECCbus54,1.0153063,-1.732968,2.4659364,-0.13713202,september,0,3,weekend,
150,WECCbus54,1.0151572,-1.7340376,2.5169665,-0.13389052,september,1,3,weekend,
156,WECCbus54,1.0154779,-1.7296798,2.4683647,-0.13659293,september,2,3,weekend,
162,WECCbus54,1.0156771999999998,-1.7271518,2.4364901000000003,-0.13831623,september,3,3,weekend,
168,WECCbus54,1.0156028,-1.7287988999999997,2.4363865000000002,-0.13852315,september,4,3,weekend,
174,WECCbus54,1.015007,-1.7381516,2.5070264,-0.13504078,september,5,3,weekend,
180,WECCbus54,1.0142620999999998,-1.7498818999999999,2.5939294,-0.13034204,september,6,3,weekend,
186,WECCbus54,1.0137177,-1.7566130000000002,2.6698432,-0.12531172,september,7,3,weekend,
192,WECCbus54,1.0150492,-1.7364019,2.6089262000000004,-0.1278232,september,8,3,weekend,
198,WECCbus54,1.0162718000000002,-1.7156418000000002,2.5480601000000003,-0.12977258,september,9,3,weekend,
204,WECCbus54,1.0162118,-1.7135470000000002,2.565139,-0.12828948,september,10,3,weekend,
210,WECCbus54,1.0160685,-1.7143464,2.6013756000000003,-0.12580932,september,11,3,weekend,
216,WECCbus54,1.015843,-1.7164769,2.653089,-0.12223099999999999,september,12,3,weekend,
222,WECCbus54,1.0153927,-1.7225138,2.7421842,-0.11603685,september,13,3,weekend,
228,WECCbus54,1.0150117,-1.7273648000000001,2.8174433,-0.11033286,september,14,3,weekend,
234,WECCbus54,1.0144605,-1.7352767,2.9226206,-0.10195375,september,15,3,weekend,
240,WECCbus54,1.0132862,-1.7530051,3.1395075,-0.082493524,september,16,3,weekend,
246,WECCbus54,1.0116575,-1.7763056000000002,3.3659168,-0.059043619000000006,september,17,3,weekend,
252,WECCbus54,1.0095040000000002,-1.8057011000000003,3.410739,-0.055031877,september,18,3,weekend,
258,WECCbus54,1.0076043,-1.8278851000000003,3.3957534,-0.05761358900000001,september,19,3,weekend,
264,WECCbus54,1.0076751,-1.8284938999999998,3.373643,-0.06036365,september,20,3,weekend,
270,WECCbus54,1.0090900999999999,-1.8125181000000001,3.2215119999999997,-0.077464221,september,21,3,weekend,
276,WECCbus54,1.0112052,-1.7867287,2.9958981,-0.099473836,september,22,3,weekend,
282,WECCbus54,1.0130337999999999,-1.7630278000000001,2.7875734,-0.11643164,september,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,september,0,2,weekday,
6,WECCbus57,1.0127344999999999,-1.7189387999999999,2.1596713,-0.18089108,september,1,2,weekday,
12,WECCbus57,1.0129367,-1.7158483,2.1331154999999997,-0.18212095,september,2,2,weekday,
18,WECCbus57,1.0130485999999999,-1.7141514,2.1225478,-0.18254647,september,3,2,weekday,
24,WECCbus57,1.0129361,-1.7164011000000001,2.1410785,-0.18172153,september,4,2,weekday,
30,WECCbus57,1.0124312,-1.7250376,2.218008,-0.17797395,september,5,2,weekday,
36,WECCbus57,1.0106268,-1.7506131999999999,2.6141509,-0.15040308,september,6,2,weekday,
42,WECCbus57,1.0114450000000001,-1.7412063000000002,2.3498411,-0.17075771,september,7,2,weekday,
48,WECCbus57,1.0125057,-1.72415,2.1086499,-0.18457485,september,8,2,weekday,
54,WECCbus57,1.0136968000000002,-1.7029226000000002,1.8494023000000002,-0.19470452,september,9,2,weekday,
60,WECCbus57,1.013815,-1.6985292,1.8358397000000002,-0.19469026,september,10,2,weekday,
66,WECCbus57,1.01376,-1.6983414000000001,1.8297522000000002,-0.19489328,september,11,2,weekday,
72,WECCbus57,1.0136485,-1.6993884999999997,1.8226412,-0.19529547,september,12,2,weekday,
78,WECCbus57,1.0133358000000001,-1.7043322,1.8336081000000002,-0.19547269,september,13,2,weekday,
84,WECCbus57,1.0130763,-1.7087515,1.8419173999999998,-0.19564962,september,14,2,weekday,
90,WECCbus57,1.0126547,-1.7169685000000001,1.8539710999999999,-0.19616102,september,15,2,weekday,
96,WECCbus57,1.0117546999999998,-1.7334848000000003,1.8778465,-0.1970699,september,16,2,weekday,
102,WECCbus57,1.010988,-1.7451193,1.8781086,-0.19827951,september,17,2,weekday,
108,WECCbus57,1.0099460999999998,-1.7623598999999999,2.08428,-0.18983351,september,18,2,weekday,
114,WECCbus57,1.0069726,-1.8002818999999999,2.8185732999999997,-0.13429525,september,19,2,weekday,
120,WECCbus57,1.0069064,-1.8023886000000002,2.8327001,-0.13297842,september,20,2,weekday,
126,WECCbus57,1.0080981,-1.7871727,2.7161343,-0.14379418,september,21,2,weekday,
132,WECCbus57,1.0098397,-1.7630313000000002,2.5261522999999997,-0.15900447,september,22,2,weekday,
138,WECCbus57,1.0112165000000002,-1.742664,2.3559609,-0.17045962,september,23,2,weekday,
144,WECCbus57,1.0123307,-1.7252778999999998,2.2101059,-0.17850316,september,0,3,weekend,
150,WECCbus57,1.0122204,-1.7261285,2.1856341,-0.18006485,september,1,3,weekend,
156,WECCbus57,1.0125027,-1.7219393,2.1584627,-0.18127196,september,2,3,weekend,
162,WECCbus57,1.0126773,-1.7195238000000002,2.1434632000000002,-0.18190972,september,3,3,weekend,
168,WECCbus57,1.0126031,-1.7211884999999998,2.1653517000000004,-0.18078409,september,4,3,weekend,
174,WECCbus57,1.012063,-1.7303259999999998,2.2425905,-0.17690607,september,5,3,weekend,
180,WECCbus57,1.0113883,-1.7417896000000002,2.3364564999999997,-0.17179186,september,6,3,weekend,
186,WECCbus57,1.0109077,-1.7482591,2.3822132000000003,-0.16903909,september,7,3,weekend,
192,WECCbus57,1.0121796,-1.7280653000000001,2.1023447999999996,-0.18526272,september,8,3,weekend,
198,WECCbus57,1.0133436,-1.7073236,1.8259439999999998,-0.19608558,september,9,3,weekend,
204,WECCbus57,1.0132991,-1.7051537,1.8135872,-0.19628184,september,10,3,weekend,
210,WECCbus57,1.0131847,-1.7058046000000002,1.8044931,-0.19670534,september,11,3,weekend,
216,WECCbus57,1.0130011,-1.7077282999999999,1.7984726000000002,-0.19712718,september,12,3,weekend,
222,WECCbus57,1.0126239,-1.7134238999999998,1.8083360000000002,-0.19742555,september,13,3,weekend,
228,WECCbus57,1.0123068000000002,-1.7179838,1.813807,-0.19772089,september,14,3,weekend,
234,WECCbus57,1.0118469,-1.7254914000000001,1.8259743999999998,-0.19811125,september,15,3,weekend,
240,WECCbus57,1.0108701999999998,-1.7423822,1.8510958,-0.1989555,september,16,3,weekend,
246,WECCbus57,1.0094703,-1.7648738999999998,1.9669758000000002,-0.19618646,september,17,3,weekend,
252,WECCbus57,1.0073922,-1.794461,2.4460222999999996,-0.16792979,september,18,3,weekend,
258,WECCbus57,1.0054991,-1.8170481,2.8925606,-0.1270855,september,19,3,weekend,
264,WECCbus57,1.0055462,-1.8177563,2.9075447999999997,-0.1255506,september,20,3,weekend,
270,WECCbus57,1.0067999,-1.8023004,2.7920521000000003,-0.13703636,september,21,3,weekend,
276,WECCbus57,1.0086898000000002,-1.7772523,2.5905002,-0.15451722,september,22,3,weekend,
282,WECCbus57,1.0103256999999999,-1.7542293000000002,2.4046359,-0.16787804,september,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,october,0,7,weekday,
6,WECCbus157,1.03132,-0.78065805,2.7326089,-0.26612445,october,1,7,weekday,
12,WECCbus157,1.0314564,-0.77837986,2.7162675,-0.26637905,october,2,7,weekday,
18,WECCbus157,1.0314902,-0.77773275,2.7126071,-0.26638657,october,3,7,weekday,
24,WECCbus157,1.0312972,-0.78073816,2.7368193,-0.26588237,october,4,7,weekday,
30,WECCbus157,1.0306695,-0.79101557,2.8102296,-0.26449286,october,5,7,weekday,
36,WECCbus157,1.0293811,-0.81764146,2.921818,-0.26529697,october,6,7,weekday,
42,WECCbus157,1.0292814000000001,-0.8105002,2.9750021,-0.25887487,october,7,7,weekday,
48,WECCbus157,1.03046,-0.7925875,2.8428937999999997,-0.26274271,october,8,7,weekday,
54,WECCbus157,1.0318120000000002,-0.77090071,2.6799183999999996,-0.26596329999999996,october,9,7,weekday,
60,WECCbus157,1.0324113000000001,-0.7622034000000001,2.5959087000000003,-0.26775345,october,10,7,weekday,
66,WECCbus157,1.0325587,-0.76038168,2.5726042000000002,-0.26834633,october,11,7,weekday,
72,WECCbus157,1.0326757,-0.75902712,2.5535317,-0.26887940000000005,october,12,7,weekday,
78,WECCbus157,1.0327391,-0.75862814,2.5403586,-0.26927647,october,13,7,weekday,
84,WECCbus157,1.0323814,-0.76467658,2.5884148,-0.26883877,october,14,7,weekday,
90,WECCbus157,1.0317003,-0.77524544,2.6806848999999997,-0.26732073,october,15,7,weekday,
96,WECCbus157,1.0299771,-0.79978881,2.8981513,-0.26098646,october,16,7,weekday,
102,WECCbus157,1.0280171,-0.82490703,3.1247697999999997,-0.25080744,october,17,7,weekday,
108,WECCbus157,1.0266366,-0.8443411,3.2591217999999995,-0.2443888,october,18,7,weekday,
114,WECCbus157,1.0258877,-0.85911633,3.3088062999999996,-0.24412249,october,19,7,weekday,
120,WECCbus157,1.0259155999999998,-0.85822052,3.3085017999999997,-0.24385482,october,20,7,weekday,
126,WECCbus157,1.0270421,-0.84342793,3.2000113999999997,-0.24995599,october,21,7,weekday,
132,WECCbus157,1.0286568999999999,-0.82127493,3.0338216,-0.25758825,october,22,7,weekday,
138,WECCbus157,1.029971,-0.8019735,2.8898972,-0.26253402,october,23,7,weekday,
144,WECCbus157,1.0310085999999998,-0.78578918,2.7693154,-0.26545564,october,0,9,weekend,
150,WECCbus157,1.0311530999999998,-0.78354021,2.751435,-0.26582100000000003,october,1,9,weekend,
156,WECCbus157,1.0313146,-0.78077909,2.7326767999999997,-0.26608646,october,2,9,weekend,
162,WECCbus157,1.0313828,-0.77956369,2.7249076,-0.26616615,october,3,9,weekend,
168,WECCbus157,1.0311595,-0.78292711,2.7531765,-0.26549537,october,4,9,weekend,
174,WECCbus157,1.0305384,-0.79252599,2.8277706,-0.26371231,october,5,9,weekend,
180,WECCbus157,1.0294898000000001,-0.80791357,2.9495313,-0.25995907,october,6,9,weekend,
186,WECCbus157,1.0291274,-0.81284311,2.9910902000000004,-0.25832018,october,7,9,weekend,
192,WECCbus157,1.0305639000000002,-0.7912698,2.8291098,-0.26321755,october,8,9,weekend,
198,WECCbus157,1.0319226000000001,-0.76933219,2.6641482000000005,-0.26628139,october,9,9,weekend,
204,WECCbus157,1.0325564,-0.76011291,2.5740627999999997,-0.26809971,october,10,9,weekend,
210,WECCbus157,1.0327091999999998,-0.7582274,2.5494875,-0.2686995,october,11,9,weekend,
216,WECCbus157,1.0328365,-0.75674989,2.5282111,-0.26924433,october,12,9,weekend,
222,WECCbus157,1.0329005999999998,-0.75641986,2.5149821,-0.26975655,october,13,9,weekend,
228,WECCbus157,1.0325938000000001,-0.76183179,2.5560487999999997,-0.26957145,october,14,9,weekend,
234,WECCbus157,1.0319514,-0.77200392,2.6438886000000004,-0.26831424,october,15,9,weekend,
240,WECCbus157,1.0301749,-0.79817953,2.8689287,-0.26259102,october,16,9,weekend,
246,WECCbus157,1.0277251,-0.83158379,3.1420527999999996,-0.2512702,october,17,9,weekend,
252,WECCbus157,1.0260947,-0.85773606,3.2821086999999998,-0.24611644,october,18,9,weekend,
258,WECCbus157,1.0255007,-0.86470628,3.3412498,-0.24228282,october,19,9,weekend,
264,WECCbus157,1.0254698,-0.86447307,3.3471869,-0.24165297,october,20,9,weekend,
270,WECCbus157,1.0266393,-0.84934784,3.236669,-0.24824934,october,21,9,weekend,
276,WECCbus157,1.0282948,-0.82680031,3.070074,-0.25631957,october,22,9,weekend,
282,WECCbus157,1.029701,-0.80634874,2.9187436,-0.26183908,october,23,9,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,october,0,7,weekday,
6,WECCbus54,1.0160665,-1.7228580000000002,2.3480981,-0.14307014,october,1,7,weekday,
12,WECCbus54,1.0162324,-1.7203226999999999,2.3259006,-0.14401285,october,2,7,weekday,
18,WECCbus54,1.0163008,-1.7193508999999998,2.3176882,-0.14434929,october,3,7,weekday,
24,WECCbus54,1.016145,-1.7219948,2.3367796000000003,-0.14362008,october,4,7,weekday,
30,WECCbus54,1.0154074,-1.7333677,2.3993553,-0.14132211,october,5,7,weekday,
36,WECCbus54,1.0113739,-1.7824716,2.4771789,-0.14116363,october,6,7,weekday,
42,WECCbus54,1.0144925,-1.748614,2.5356713,-0.1342926,october,7,7,weekday,
48,WECCbus54,1.0156904,-1.7300063,2.4711083,-0.13666461,october,8,7,weekday,
54,WECCbus54,1.0169981,-1.7081753,2.3711895,-0.14013786,october,9,7,weekday,
60,WECCbus54,1.0171396000000001,-1.7040915,2.3420058999999998,-0.14124721,october,10,7,weekday,
66,WECCbus54,1.0170249,-1.7047964,2.3717799,-0.13964553,october,11,7,weekday,
72,WECCbus54,1.0168894,-1.7058142,2.4089077999999997,-0.13757313,october,12,7,weekday,
78,WECCbus54,1.0166657,-1.7081417,2.4557714,-0.13499660000000002,october,13,7,weekday,
84,WECCbus54,1.0163024999999999,-1.7137748,2.5301872000000003,-0.13086161,october,14,7,weekday,
90,WECCbus54,1.0158596,-1.7214017,2.6228933,-0.12533547,october,15,7,weekday,
96,WECCbus54,1.0148700000000002,-1.7382582999999998,2.8190868,-0.11181397,october,16,7,weekday,
102,WECCbus54,1.0138968000000002,-1.7544359,3.0066302000000005,-0.09636815900000001,october,17,7,weekday,
108,WECCbus54,1.0123408,-1.7769001,3.0933547999999997,-0.089468168,october,18,7,weekday,
114,WECCbus54,1.0098946,-1.8068305,3.0572597999999997,-0.094840025,october,19,7,weekday,
120,WECCbus54,1.0101703000000002,-1.8041532,3.0169361,-0.09867607099999999,october,20,7,weekday,
126,WECCbus54,1.0114516,-1.7882427,2.8787724,-0.11065572,october,21,7,weekday,
132,WECCbus54,1.0131544,-1.7654560000000001,2.6920398999999997,-0.12439229,october,22,7,weekday,
138,WECCbus54,1.0145671,-1.7454071,2.5314022,-0.13418555,october,23,7,weekday,
144,WECCbus54,1.0156866,-1.7285935000000001,2.3975104,-0.14086511,october,0,9,weekend,
150,WECCbus54,1.0158076999999999,-1.7265677,2.3860144,-0.14129771,october,1,9,weekend,
156,WECCbus54,1.0160357,-1.7232193,2.3555763,-0.1426821,october,2,9,weekend,
162,WECCbus54,1.0161476999999999,-1.7216118000000002,2.3389884,-0.14343175,october,3,9,weekend,
168,WECCbus54,1.0160011999999998,-1.7242549999999999,2.3541491000000003,-0.14289876,october,4,9,weekend,
174,WECCbus54,1.0154279,-1.7334113999999998,2.4223538,-0.13993838,october,5,9,weekend,
180,WECCbus54,1.0145294,-1.7475278000000003,2.5270846000000002,-0.13477449,october,6,9,weekend,
186,WECCbus54,1.0142882,-1.751414,2.5607411,-0.13278367,october,7,9,weekend,
192,WECCbus54,1.0156775,-1.7296949000000001,2.4768993,-0.13606625,october,8,9,weekend,
198,WECCbus54,1.0169893,-1.7076647,2.3830549,-0.13919043,october,9,9,weekend,
204,WECCbus54,1.0171124,-1.7036220000000002,2.3591599,-0.14001061,october,10,9,weekend,
210,WECCbus54,1.016984,-1.7044665,2.390144,-0.13831713,october,11,9,weekend,
216,WECCbus54,1.016829,-1.7056846999999997,2.4275838,-0.13619439,october,12,9,weekend,
222,WECCbus54,1.0165829,-1.7082433000000001,2.4798997000000003,-0.13321501,october,13,9,weekend,
228,WECCbus54,1.0162069,-1.7138053,2.5564316000000002,-0.12880571,october,14,9,weekend,
234,WECCbus54,1.0157554,-1.7214005000000001,2.6483943,-0.12318083,october,15,9,weekend,
240,WECCbus54,1.0145707,-1.7410512999999999,2.8475245,-0.10933126,october,16,9,weekend,
246,WECCbus54,1.012716,-1.7694686999999998,3.0625151,-0.091809426,october,17,9,weekend,
252,WECCbus54,1.0094546999999998,-1.8099923999999998,3.1519658,-0.084928975,october,18,9,weekend,
258,WECCbus54,1.0091231,-1.8151523,3.140149,-0.08650117,october,19,9,weekend,
264,WECCbus54,1.0093898000000001,-1.8128075000000001,3.1006970000000003,-0.09053255199999999,october,20,9,weekend,
270,WECCbus54,1.0107496999999999,-1.7964041000000002,2.9553447999999998,-0.10402611,october,21,9,weekend,
276,WECCbus54,1.0126016,-1.772505,2.7536794999999996,-0.120046,october,22,9,weekend,
282,WECCbus54,1.014163,-1.7509265,2.5755972999999996,-0.13165508,october,23,9,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,october,0,7,weekday,
6,WECCbus57,1.0130006999999999,-1.7155768,2.1459639999999998,-0.18135577,october,1,7,weekday,
12,WECCbus57,1.01315,-1.7131121999999999,2.1261742000000003,-0.18223428,october,2,7,weekday,
18,WECCbus57,1.0132120999999998,-1.7121651999999998,2.1169873,-0.18265995,october,3,7,weekday,
24,WECCbus57,1.0130705,-1.7147515,2.1384214,-0.18170987,october,4,7,weekday,
30,WECCbus57,1.0123826,-1.7259828999999998,2.2671162000000002,-0.17498818,october,5,7,weekday,
36,WECCbus57,1.0084322000000001,-1.7754815,3.1419105,-0.095215201,october,6,7,weekday,
42,WECCbus57,1.0115718,-1.7407609,2.3509249,-0.17068468,october,7,7,weekday,
48,WECCbus57,1.0127114,-1.7222104,2.1051231,-0.18458378,october,8,7,weekday,
54,WECCbus57,1.0139359000000001,-1.7005643,1.8483568,-0.19446895,october,9,7,weekday,
60,WECCbus57,1.0140579,-1.6965872,1.838082,-0.19437828,october,10,7,weekday,
66,WECCbus57,1.0139651,-1.6971716000000001,1.8320631,-0.19468472,october,11,7,weekday,
72,WECCbus57,1.0138571,-1.6980374,1.8224852999999999,-0.19516492,october,12,7,weekday,
78,WECCbus57,1.0136690000000002,-1.7001853999999998,1.8262319,-0.19526773,october,13,7,weekday,
84,WECCbus57,1.0133621,-1.7055366000000003,1.8375109,-0.19546474,october,14,7,weekday,
90,WECCbus57,1.0129906,-1.7128085,1.8480853,-0.19594195,october,15,7,weekday,
96,WECCbus57,1.0121608,-1.7289150000000002,1.8749071,-0.19672881,october,16,7,weekday,
102,WECCbus57,1.0113513,-1.7443671000000003,1.8937529,-0.19759241,october,17,7,weekday,
108,WECCbus57,1.0098923,-1.7667236000000002,2.1935061,-0.1839575,october,18,7,weekday,
114,WECCbus57,1.0074421,-1.7972897,2.8233094,-0.13381187,october,19,7,weekday,
120,WECCbus57,1.0076789000000002,-1.7947631000000002,2.8114087000000003,-0.13486147,october,20,7,weekday,
126,WECCbus57,1.0088297,-1.7793022,2.6852166,-0.14627402,october,21,7,weekday,
132,WECCbus57,1.0103662,-1.7571067999999999,2.4993642999999994,-0.1607721,october,22,7,weekday,
138,WECCbus57,1.0116445,-1.7375569,2.3320491000000003,-0.17171172,october,23,7,weekday,
144,WECCbus57,1.0126583,-1.7211558999999998,2.1917914,-0.17923274,october,0,9,weekend,
150,WECCbus57,1.0127705,-1.719159,2.1716471,-0.18020342,october,1,9,weekend,
156,WECCbus57,1.0129753000000001,-1.7159083,2.1452795,-0.18142106,october,2,9,weekend,
162,WECCbus57,1.013075,-1.7143566000000003,2.1341455000000003,-0.18190479999999998,october,3,9,weekend,
168,WECCbus57,1.0129397,-1.7169593999999997,2.1578008,-0.18080148,october,4,9,weekend,
174,WECCbus57,1.0124184999999999,-1.7259103999999998,2.2346031,-0.17700239999999998,october,5,9,weekend,
180,WECCbus57,1.0116024,-1.7397084999999999,2.3505363999999997,-0.17061144,october,6,9,weekend,
186,WECCbus57,1.0113881,-1.7434805,2.3734185,-0.1693014,october,7,9,weekend,
192,WECCbus57,1.0127038000000002,-1.721872,2.0994714,-0.18476769,october,8,9,weekend,
198,WECCbus57,1.0139361999999998,-1.6999956000000003,1.8331958,-0.19489070000000003,october,9,9,weekend,
204,WECCbus57,1.0140437,-1.6960374,1.8211137,-0.19485978,october,10,9,weekend,
210,WECCbus57,1.0139385,-1.6967586,1.8172838,-0.19509010000000002,october,11,9,weekend,
216,WECCbus57,1.0138116,-1.6978273999999998,1.8125672,-0.19536675,october,12,9,weekend,
222,WECCbus57,1.0136056,-1.7001845000000002,1.8152451,-0.19553520000000002,october,13,9,weekend,
228,WECCbus57,1.0132883,-1.7054561000000001,1.8263116999999998,-0.19572732,october,14,9,weekend,
234,WECCbus57,1.0129085,-1.7127009999999998,1.8392568,-0.19609208,october,15,9,weekend,
240,WECCbus57,1.0118905999999999,-1.7316295,1.9160154999999999,-0.19510138,october,16,9,weekend,
246,WECCbus57,1.0102379000000001,-1.7593676,2.1322657000000005,-0.18682393,october,17,9,weekend,
252,WECCbus57,1.0070949,-1.8000578,2.8006002999999997,-0.13609045,october,18,9,weekend,
258,WECCbus57,1.0067541,-1.8053337999999999,2.8905743,-0.12704355,october,19,9,weekend,
264,WECCbus57,1.0069815,-1.8031386999999999,2.8813819,-0.12791227,october,20,9,weekend,
270,WECCbus57,1.0082002,-1.7872137,2.7532723999999997,-0.14017661,october,21,9,weekend,
276,WECCbus57,1.0098676,-1.7639610000000001,2.5601015,-0.15625529999999999,october,22,9,weekend,
282,WECCbus57,1.0112771,-1.7429438000000002,2.3833792000000003,-0.16852118,october,23,9,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,november,0,4,weekday,
6,WECCbus157,1.0311033,-0.78367695,2.7609578999999997,-0.26529061,november,1,4,weekday,
12,WECCbus157,1.0313617,-0.77950221,2.7296357,-0.26586471,november,2,4,weekday,
18,WECCbus157,1.0314788000000001,-0.77768869,2.7148317000000004,-0.26617524,november,3,4,weekday,
24,WECCbus157,1.0314803,-0.7776283,2.714816,-0.26615473,november,4,4,weekday,
30,WECCbus157,1.0312431,-0.78139695,2.744183,-0.26558692,november,5,4,weekday,
36,WECCbus157,1.0306017,-0.79125705,2.8222465,-0.26375425,november,6,4,weekday,
42,WECCbus157,1.0298032,-0.80252767,2.9184021,-0.26061538,november,7,4,weekday,
48,WECCbus157,1.0304087,-0.79312341,2.8504346000000003,-0.26245645,november,8,4,weekday,
54,WECCbus157,1.0314907,-0.77538931,2.7238692,-0.26482491,november,9,4,weekday,
60,WECCbus157,1.0324808,-0.76038844,2.5898482000000005,-0.26742191,november,10,4,weekday,
66,WECCbus157,1.0330591,-0.75119669,2.5071517999999995,-0.26842933,november,11,4,weekday,
72,WECCbus157,1.0330128,-0.75210438,2.5130916,-0.26846384,november,12,4,weekday,
78,WECCbus157,1.0330528,-0.75148213,2.5070846,-0.26853165,november,13,4,weekday,
84,WECCbus157,1.0327824,-0.75584246,2.5461687,-0.26813408,november,14,4,weekday,
90,WECCbus157,1.0323171999999998,-0.76303982,2.6120967999999998,-0.26714032,november,15,4,weekday,
96,WECCbus157,1.0312313,-0.7803344,2.7517382,-0.26472183,november,16,4,weekday,
102,WECCbus157,1.0286364,-0.82055957,3.0399877999999996,-0.25669058,november,17,4,weekday,
108,WECCbus157,1.0267899,-0.83733922,3.2663424,-0.2415728,november,18,4,weekday,
114,WECCbus157,1.0260464,-0.84646863,3.3405321000000003,-0.23702274,november,19,4,weekday,
120,WECCbus157,1.0260200000000002,-0.85374099,3.3131175,-0.24211711,november,20,4,weekday,
126,WECCbus157,1.0263622,-0.84992112,3.2774906,-0.24446621,november,21,4,weekday,
132,WECCbus157,1.0274403,-0.83602246,3.1697900000000003,-0.25046672,november,22,4,weekday,
138,WECCbus157,1.0289552,-0.81550749,3.0090630000000003,-0.25777228,november,23,4,weekday,
144,WECCbus157,1.0301488,-0.79822169,2.8748172999999997,-0.26239464,november,0,5,weekend,
150,WECCbus157,1.0309434000000002,-0.78619309,2.7802097999999997,-0.26486532,november,1,5,weekend,
156,WECCbus157,1.0312397,-0.78152368,2.7441543999999998,-0.26561925,november,2,5,weekend,
162,WECCbus157,1.0313417,-0.77982624,2.7319971,-0.26581526,november,3,5,weekend,
168,WECCbus157,1.0313272,-0.78009839,2.7335756,-0.26580722,november,4,5,weekend,
174,WECCbus157,1.0310343000000002,-0.78465409,2.7696221000000003,-0.26501153,november,5,5,weekend,
180,WECCbus157,1.030348,-0.79513688,2.8516149,-0.26293453,november,6,5,weekend,
186,WECCbus157,1.0296048,-0.80543142,2.9404895,-0.25983506,november,7,5,weekend,
192,WECCbus157,1.030353,-0.79413582,2.855501,-0.26232196,november,8,5,weekend,
198,WECCbus157,1.0316192,-0.77350293,2.7063429,-0.26516199,november,9,5,weekend,
204,WECCbus157,1.0326016,-0.75845521,2.5726085,-0.26758886,november,10,5,weekend,
210,WECCbus157,1.0330852,-0.750694,2.5031686,-0.26835473,november,11,5,weekend,
216,WECCbus157,1.0330694,-0.75114008,2.5044418999999998,-0.26844792,november,12,5,weekend,
222,WECCbus157,1.0331006,-0.75069831,2.4995025,-0.26852508,november,13,5,weekend,
228,WECCbus157,1.0329957,-0.75258665,2.5138331000000003,-0.26849969,november,14,5,weekend,
